-2.849999904632568359e+00,-2.669037342071533203e+00,-8.892459869384765625e-01,3.276532292366027832e-01,2.100223302841186523e-01,-8.770236372947692871e-01,1.607283592224121094e+00,-8.614475727081298828e-01,9.055370688438415527e-01,1.213894486427307129e+00,1.283220767974853516e+00,6.808044314384460449e-01,-7.830104976892471313e-02,-2.312559038400650024e-01,-8.562989532947540283e-03,1.177079081535339355e+00,-3.732926547527313232e-01,1.394875407218933105e+00,8.523234724998474121e-01,2.845034599304199219e-01,6.415974348783493042e-02,7.629982233047485352e-01,-2.013153731822967529e-01
-4.255706787109375000e+00,-4.802774429321289062e+00,1.550868988037109375e+00,-4.370614886283874512e-01,-1.995836012065410614e-02,8.341799974441528320e-01,4.458104670047760010e-01,7.589884400367736816e-01,-5.194725394248962402e-01,1.932746171951293945e-01,5.086271166801452637e-01,-4.494927823543548584e-01,-3.018749058246612549e-01,1.322288662195205688e-01,-4.586095511913299561e-01,-3.937119841575622559e-01,-3.732926547527313232e-01,4.219469130039215088e-01,-1.629653453826904297e+00,-2.363067120313644409e-01,-4.703454971313476562e-01,1.636922210454940796e-01,-1.157105684280395508e+00
-8.189999580383300781e+00,-7.865957736968994141e+00,2.094194889068603516e+00,4.456988573074340820e-01,7.452500462532043457e-01,1.974982380867004395e+00,1.607283592224121094e+00,1.839279174804687500e+00,-5.194725394248962402e-01,1.213894486427307129e+00,1.286324620246887207e+00,-4.494927823543548584e-01,2.712791562080383301e-01,8.591983914375305176e-01,2.691278792917728424e-02,-7.285280823707580566e-01,-3.113209605216979980e-01,9.797862768173217773e-01,-1.272030711174011230e+00,3.150113821029663086e-01,1.961933970451354980e-01,1.464561104774475098e+00,-1.955614209175109863e+00
3.369999885559082031e+00,3.041553258895874023e+00,-8.892459869384765625e-01,-1.196407675743103027e+00,-8.883669227361679077e-02,-8.770236372947692871e-01,-7.156625986099243164e-01,-8.614475727081298828e-01,-5.194725394248962402e-01,1.932746171951293945e-01,-8.820390701293945312e-01,4.071695804595947266e+00,-2.506761252880096436e-01,1.949652791023254395e+00,-6.994833350181579590e-01,-7.285280823707580566e-01,5.409097194671630859e+00,-6.422747969627380371e-01,-4.067647084593772888e-02,-2.998332977294921875e-01,-6.775292158126831055e-01,-2.945384979248046875e-01,-7.737572770565748215e-03
-1.131943583488464355e+00,-2.625484466552734375e-01,-8.892459869384765625e-01,7.001648843288421631e-02,-1.213849484920501709e-01,-8.770236372947692871e-01,-7.156625986099243164e-01,-8.614475727081298828e-01,-5.194725394248962402e-01,-8.273452520370483398e-01,-2.920472621917724609e-01,-4.494927823543548584e-01,8.978651463985443115e-02,-9.582254290580749512e-01,4.777688905596733093e-02,-7.285280823707580566e-01,-3.732926547527313232e-01,-6.422747969627380371e-01,7.279465198516845703e-01,1.013421341776847839e-01,-7.214127480983734131e-02,-6.938462257385253906e-01,3.552207946777343750e-01
-4.300000190734863281e+00,-4.070395469665527344e+00,9.202229976654052734e-01,1.351930975914001465e+00,1.240673184394836426e+00,1.974982380867004395e+00,4.458104670047760010e-01,1.299133777618408203e+00,-1.068301126360893250e-01,1.932746171951293945e-01,2.492511719465255737e-01,-4.494927823543548584e-01,3.723698258399963379e-01,1.586167931556701660e+00,1.948444366455078125e+00,9.163018465042114258e-01,1.345093607902526855e+00,5.884367823600769043e-01,2.703215777873992920e-01,2.867424488067626953e-01,1.547402024269104004e+00,1.022201538085937500e+00,3.552207946777343750e-01
-9.208187460899353027e-01,-1.266139388084411621e+00,1.739585250616073608e-01,-3.673372864723205566e-01,-1.341610103845596313e-01,2.637787759304046631e-01,4.458104670047760010e-01,2.188431024551391602e-01,-5.194725394248962402e-01,1.932746171951293945e-01,5.086271166801452637e-01,-4.494927823543548584e-01,-5.228813290596008301e-01,-2.312559038400650024e-01,-5.314985513687133789e-01,-3.759396970272064209e-01,-6.791063398122787476e-02,6.198661327362060547e-01,-6.155583858489990234e-01,-2.558243274688720703e-01,-4.914253354072570801e-01,7.111940532922744751e-02,-9.151334762573242188e-01
5.278875827789306641e-01,1.209615468978881836e+00,-8.892459869384765625e-01,-5.496404767036437988e-01,-8.691409230232238770e-01,-8.770236372947692871e-01,-7.156625986099243164e-01,-8.614475727081298828e-01,-5.194725394248962402e-01,-8.273452520370483398e-01,-8.820390701293945312e-01,-4.494927823543548584e-01,5.098789334297180176e-01,-9.582254290580749512e-01,-5.391966104507446289e-01,-7.285280823707580566e-01,-3.732926547527313232e-01,-6.422747969627380371e-01,4.125880450010299683e-02,-1.149607539176940918e+00,-3.889696896076202393e-01,-7.808860540390014648e-01,6.697847247123718262e-01
-3.259999990463256836e+00,-3.130220651626586914e+00,1.214524507522583008e+00,-2.950001060962677002e-01,-3.865924775600433350e-01,2.637787759304046631e-01,4.458104670047760010e-01,2.188431024551391602e-01,-5.194725394248962402e-01,1.932746171951293945e-01,2.258045375347137451e-01,-4.494927823543548584e-01,-3.873220086097717285e-01,-2.312559038400650024e-01,-5.845165252685546875e-01,-9.052140265703201294e-02,-3.732926547527313232e-01,3.580669164657592773e-01,-8.092883229255676270e-01,-3.265505135059356689e-01,-5.781044363975524902e-01,-7.885487377643585205e-02,-7.578515410423278809e-01
-1.440000057220458984e+00,-1.076497793197631836e+00,-8.892459869384765625e-01,4.389034509658813477e-01,6.832015514373779297e-02,-3.066224157810211182e-01,-7.156625986099243164e-01,-8.614475727081298828e-01,2.561605572700500488e-01,-8.273452520370483398e-01,-8.820390701293945312e-01,-4.494927823543548584e-01,3.095072507858276367e-01,-5.947406888008117676e-01,4.683261513710021973e-01,-2.018408663570880890e-02,-3.732926547527313232e-01,-6.422747969627380371e-01,8.024280667304992676e-01,3.080949485301971436e-01,3.308312594890594482e-01,-7.424374818801879883e-01,1.093236088752746582e+00
